paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk,cluster_id,cluster_probability,umap_x,umap_y
24389585,B. subtilis,2014,Anaerobe,bacillus_model_organism,True,True,,B. subtilis is used because it is the established model organism for studying sporulation,biological,model_organism,"Bacillus subtilis, the model organism for sporulation",1.0,False,0,1.0,11.658565,6.653397
24356825,B. subtilis,2013,Genome Announc,bacillus_model_organism,True,True,,B. subtilis offers extensive general knowledge and serves as a platform for biotechnology advances,technical,biotechnology_platform,has provided an abundance of general knowledge and a platform for advances in biotechnology,1.0,False,0,1.0,11.75661,7.206754
24309726,B. subtilis,2013,Genome Announc,bacillus_model_organism,True,True,,"It is a ubiquitous Gram-positive organism, making it a suitable model.",biological,ubiquitous,Bacillus subtilis is a ubiquitous Gram-positive model organism.,1.0,False,1,1.0,14.404768,7.6903195
24086406,B. subtilis,2013,PLoS One,bacillus_model_organism,True,True,,B. subtilis is used because it is the established model organism for spore-forming bacteria,biological,model_organism,the model organism for spore formers,1.0,False,0,1.0,11.717013,6.664703
23844891,B. subtilis,2013,Microb Cell Fact,bacillus_model_organism,True,True,,It is widely accepted as a model organism for Gram‑positive bacteria.,biological,widely_accepted,has become widely accepted as a model organism for studies on Gram-positive bacteria,1.0,False,1,0.5439184704333069,14.263624,7.5837803
23701187,B. subtilis,2013,Environ Microbiol,bacillus_model_organism,True,True,,It is a Gram-positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,1.0,14.549922,7.7982707
23479438,B. subtilis,2013,Subcell Biochem,bacillus_model_organism,True,True,,used to study Gram‑positive bacteria,biological,Gram‑positive model,widely used as a model organism to study the Gram‑positive branch of Bacteria,0.961,False,0,0.5399709153386705,12.90947,6.9884095
23423379,B. subtilis,2013,Bioinformation,bacillus_model_organism,True,True,,B. subtilis was chosen because it serves as a model organism with statistically significant orthology to the P. aeruginosa drug targets.,biological,model_organism,selected those drug targets which show statistically significant orthology with a model organism,1.0,False,0,0.9612857395845402,12.221453,7.07234
23420519,B. subtilis,2013,Mol Biosyst,bacillus_model_organism,True,True,,It is a Gram-positive model bacterium,biological,model_organism,Gram-positive model bacterium,1.0,False,1,0.6536157624464448,14.53258,7.6875725
23396918,B. subtilis,2013,J Bacteriol,bacillus_model_organism,True,True,,B. subtilis is used because its endosporulation genes are well known,biological,well-characterized genetics,Based on the genes known to be involved in endosporulation in the model organism Bacillus subtilis,1.0,False,0,1.0,11.790577,6.620173
23353768,B. subtilis,2013,Nat Rev Microbiol,bacillus_model_organism,True,True,,B. subtilis is a robust model organism for studying biofilm mechanisms,biological,model_organism,has long served as a robust model organism to examine the molecular mechanisms of biofilm formation,1.0,False,0,0.7288645318839385,12.240454,5.8762054
23175651,B. subtilis,2013,J Bacteriol,bacillus_model_organism,True,True,,It is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,1.0,14.5611925,7.8199344
23110498,B. subtilis,2012,Microb Cell Fact,bacillus_model_organism,True,True,,high biotechnological relevance and widely used as a host for protein production,biological,biotechnological_relevance,"Bacillus subtilis is a very important Gram-positive model organism of high biotechnological relevance, which is widely used as a host for the production of both secreted and cytoplasmic proteins.",1.0,False,-1,0.0,10.071755,2.9782403
22882546,B. subtilis,2012,Environ Microbiol,bacillus_model_organism,True,True,,B. subtilis is the best‑studied model organism with many sporulation genes known and conserved across related species,biological,genetic_conservation,"In the best-studied model organism Bacillus subtilis, sporulation involves over 500 genes, many of which are conserved among other bacilli and clostridia.",1.0,False,0,1.0,11.650798,7.095954
22629869,B. subtilis,2012,J Nanosci Nanotechnol,bacillus_model_organism,True,True,,Bacillus subtilis is used as a Gram‑positive model organism,biological,Gram_positive,"Gram positive model organism, Bacillus subtilis",1.0,False,0,1.0,12.514863,7.137206
22625175,B. subtilis,2012,Mol Microbiol,bacillus_model_organism,True,True,,It is a Gram‑positive model organism.,biological,model_organism,Gram‑positive model organism B. subtilis,0.95,False,1,1.0,14.550232,7.815608
22544236,B. subtilis,2012,Appl Environ Microbiol,bacillus_model_organism,True,True,,B. subtilis is a well-understood model for sporulation genetics,technical,well_characterized_model,genetic mechanisms of sporulation are well understood in the model organism Bacillus subtilis,1.0,False,0,1.0,11.652551,6.773244
22517742,B. subtilis,2012,Proc Natl Acad Sci U S A,bacillus_model_organism,True,True,,chosen because it is a gram‑positive model organism,biological,model_organism,gram-positive model organism Bacillus subtilis,1.0,False,1,0.771831197562616,14.18569,7.523117
22096228,B. subtilis,2012,Nucleic Acids Res,bacillus_model_organism,True,True,,B. subtilis is used because it serves as a reference model for studying other organisms,biological,reference_model,model organisms that provide a frame of reference for studies with other relevant organisms,1.0,False,0,0.9011761518813797,11.268121,6.8599534
22092710,B. subtilis,2011,FEMS Microbiol Lett,bacillus_model_organism,True,True,,to obtain an initial insight into biosurfactant-mediated biological competition,biological,competition_insight,"To gain a first insight into the biological competition involving biosurfactants, we investigated the cellular response of the model organism B acillus subtilis",1.0,False,0,0.634896169623035,12.216413,6.3657465
21784928,B. subtilis,2011,J Bacteriol,bacillus_model_organism,True,True,,B. subtilis is the established model organism for endospore formation,biological,model_organism,"the model organism for endospore formation, Bacillus subtilis",1.0,False,0,1.0,11.693376,6.6623726
21527469,B. subtilis,2011,Microbiology (Reading),bacillus_model_organism,True,True,,B. subtilis is an intensively studied model organism,biological,model_organism,intensively studied model organism B. subtilis subsp. subtilis 168,1.0,False,0,1.0,11.479634,7.3387346
21512256,B. subtilis,2011,Biosci Biotechnol Biochem,bacillus_model_organism,True,True,,It is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,1.0,14.5759115,7.832848
21435030,B. subtilis,2011,Mol Microbiol,bacillus_model_organism,True,True,,B. subtilis is used as a reference because its sporulation initiation is better understood,biological,sporulation_mechanism,"In contrast to Bacillus subtilis, the process of sporulation initiation at the molecular level is less well understood in Clostridium acetobutylicum",1.0,False,0,1.0,11.58568,6.753868
21421765,B. subtilis,2011,J Bacteriol,bacillus_model_organism,True,True,,B. subtilis provides a known model for sigma factor regulatory relationships,biological,regulatory_network,based on the Bacillus subtilis model,1.0,False,0,1.0,11.847335,6.955625
21266987,B. subtilis,2010,Nat Commun,bacillus_model_organism,True,True,,It is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,0.8983536811487232,14.575155,7.8422036
21183663,B. subtilis,2011,J Bacteriol,bacillus_model_organism,True,True,,It is a model organism,biological,model_organism,is a model organism,1.0,False,3,1.0,7.580251,4.2893596
21183663,B. subtilis,2011,J Bacteriol,bacillus_model_organism,True,True,,It has great industrial significance as a source of diverse functional molecules,economic,industrial_significance,of great industrial significance as the source of diverse novel functional molecules,1.0,False,3,1.0,8.991299,3.4819453
20833318,B. subtilis,2010,Curr Biol,bacillus_model_organism,True,True,,B. subtilis is extensively studied and serves as a model bacterial network for sporulation,biological,model_organism,extensively studied in Bacillus subtilis,1.0,False,0,1.0,11.637976,6.695994
20712413,B. subtilis,2011,Antioxid Redox Signal,bacillus_model_organism,True,True,,Structural similarity between BSH and mycothiol enabled identification of BSH biosynthetic genes in B. subtilis,biological,gene_identification,Similarities in structure between BSH and mycothiol (MSH) facilitated the identification of biosynthetic genes for BSH in the model organism B. subtilis.,1.0,False,0,1.0,11.693257,7.1580667
20530967,B. subtilis,2010,J Mol Microbiol Biotechnol,bacillus_model_organism,True,True,,B. licheniformis shares high homology with the closely related model organism Bacillus subtilis,biological,genetic_similarity,While sharing a high degree of homology with the closely related model organism Bacillus subtilis,1.0,False,0,1.0,11.638004,7.2389455
20395361,B. subtilis,2010,Genes Dev,bacillus_model_organism,True,True,,It displays multiple distinct lifestyles with characteristic gene expression patterns.,biological,lifestyle_diversity,"Bacillus subtilis exhibits a number of lifestyles, each characterized by a distinguishing pattern of gene expression.",1.0,False,3,0.8250720953621334,5.733892,1.081678
20157485,B. subtilis,2009,Database (Oxford),bacillus_model_organism,True,True,,It is widely used as the model organism for Gram‑positive bacteria due to extensive literature on its biology,biological,model_organism_prevalence,"Bacillus subtilis is the model organism for Gram-positive bacteria, with a large amount of publications on all aspects of its biology.",1.0,False,0,0.36107506231784825,13.675955,7.246815
19959575,B. subtilis,2010,Microbiology (Reading),bacillus_model_organism,True,True,,It is the model organism for a large group of Gram‑positive bacteria (the Firmicutes),biological,model_organism,"Bacillus subtilis is the model organism for a large group of Gram-positive bacteria, the Firmicutes.",1.0,False,1,0.8600895824838186,14.3397,7.6321635
19781636,B. subtilis,2009,Res Microbiol,bacillus_model_organism,True,True,,It is highly adapted to fluctuating environmental conditions,biological,environmental_adaptation,extremely well adapted to changing environmental conditions,1.0,False,3,0.7196020263390271,7.764884,2.181166
19778276,B. subtilis,2009,Astrobiology,bacillus_model_organism,True,True,,"B. subtilis spores have been shown to survive each individual stress (compressional shock, heating, acceleration)",biological,spore_survival,spores of the model organism Bacillus subtilis can survive each stress applied singly,1.0,False,0,1.0,11.811599,6.777033
19555510,B. subtilis,2009,Genome Biol,bacillus_model_organism,True,True,,chosen for its extensive industrial applications,economic,industrial_applications,Bacillus subtilis is an organism of interest because of its extensive industrial applications,1.0,False,3,1.0,8.937999,3.472892
19555510,B. subtilis,2009,Genome Biol,bacillus_model_organism,True,True,,chosen because it is similar to pathogenic organisms,biological,similarity_to_pathogens,its similarity to pathogenic organisms,1.0,False,-1,0.0,13.768992,3.2212398
